sha256,pkgName,googlePlayDescription
34FF80271B6864E437812EDEB4FF7ED465A1D359AF4C2271C22E745C1C6D3A9D,com.thinkyeah.smartlockfree,"★ The elegant, light and professional App Lock - Smart AppLock ★  --  Unlock with Fingerprint (Samsung or Android 6.0 devices)  --  Smart AppLock is a tool to lock apps you like, protect you from privacy leak! It is your great privacy guard and app lock!  With AppLock, you are able to ☆ <b>Lock privacy</b> - lock apps containing privacy content, such as photos, videos(Gallery), short messages(SMS or MMS) and call logs ☆ <b>Lock apps</b> - lock SNS apps,  such as Facebook, Whatsapp, Twitter ☆ <b>Lock Incoming Calls</b> ☆ <b>Lock settings</b> - lock system settings, install/uninstall apps to keep phone away from being messed up by others or kids ☆ <b>Lock markets</b> - lock games and markets to prevent your kids from addicting in games or purchasing in markets without your knowing  <b>Special Features of AppLock: </b> • Disguise your lock screen to prevent from breaking into your password • Protect apps with multiple lock types, such as Pattern Lock, PIN lock  • With AppLock home screen widget, one click to toggle lock status • Custom lock screen style, custom lock screen background • Light, less memory usage • Advice you to lock related apps smartly, privacy has never been so safe • Beautiful UI and easy to use • No delay auto start after device reboots • Lock recent history, prevent app screenshot being leaked • Hide and encrypt pictures and videos with GalleryVault • Launch locked app within AppLock without password • Break-in Alerts: Take a photo when someone tries to enter your locked app with an invalid password • DelayLock: Once unlock any app, no password is required within a delay time • Unlock with Fingerprint.  ----------- FAQ ---------  ► <b>I forgot my password, how to retrieve it?</b> When you setup the password/pattern the first time, AppLock will ask you to setup a Password Retrieve method: ""Security Question"". To retrieve password, tap the ""Forgot?"" button to show Retrieve Password panel.  Security Question   <i>Input the answer to the question you setup before.</i>  ► <b>Dose Smart AppLock support iOS platform?</b> Yes, we have an iOS version ""iAppLock"" for iOS users, you can visit http://iapplock.thinkyeah.com to get the download or search ""iapplock"" in Cydia to install.(requires Jailbreaked iOS)  ---- Any issue or suggest for AppLock, welcome to send mail to us! SmartAppLock@thinkyeah.com We focus on Privacy Protect, provide the professional AppLock to protect your privacy!  website: http://www.thinkyeah.com Google+ : https://plus.google.com/105614151477767438997 Facebook: http://www.facebook.com/smartapplock Twitter: https://twitter.com/thinkyeahapp  <b>Supported languages: </b> English, Russian, Spanish, Turkish, German, Portuguese, French, Japanese, Korean, Polish, Simplified Chinese, Traditional Chinese."
FDBB033E083A63DF28D242340185388B929932917E15AA7F33196A8611FA2601,com.audioaddict.sky,"RadioTunes offers over 90 streaming radio channels of the best music available in a variety of genres. Each one is programmed by a real channel manager who is an expert in that style of music. Find all your favorite styles including Pop, Rock, 70’s, 80’s, 90’s, Smooth Jazz, Romantic, Easy Listening, International Music, and many more!  RadioTunes attracts listeners from around the globe with its unique channels and eclectic music styles. Now all your favorite music is available anywhere you want to listen with our newly redesigned mobile app for Android.  Visit our website at www.radiotunes.com to learn more.   FEATURES:  - Listen to 80+ hand-programmed music channels  - Not sure which channel to pick? Explore the easy-to-use styles list  - Stream music from the app or in the background while you do other things - Pin your favorite channels to your start screen - Control audio and view track titles from the lock screen - Save your favorite channels for quick and easy access later - New Sleep Timer feature to fall asleep to music without draining your data plan - Set data streaming preferences for when using a Cellular vs. WiFi network - Share your favorite tracks and channels on Facebook, Twitter, or by email  Our channels list includes a wide variety of music types to fit your exact mood, from Top Hits to Smooth Jazz, Classic Rock, Mostly Classical, New Age, Country, EuroDance or even Jpop. Come explore a world of music choice!"
4EF34F6CE10CF41196F9DEC74C8BD09F6BF5DAD059E73343B7A5299F9FB1D982,com.TeaM.Avatar,"You are welcome to experience AVATAR 2, the legendary and sought-after mobile farming game in Vietnam.   As well as growing plants and vegetables, you are also able to sell  home grown produce to your neighbors and friends. This game provides you with a special haven where your plants are evergreen and adorable domestic animals are raised.   Joining with us to make more great friends, upgrade your character with contemporary and ethereal clothing items.   Download game today to have a whale of a time with your buddies.   AVATAR 2 FEATURES:  - Grow plants and freely adjust or innovate your farmstead.  - Sell plants and fresh produce to neighbors and friends via your own supermarket  - Socialize and add more friends from all over the country - Take part in amusing activities like fishing, solving mazes and memory mini-games - Complete missions to obtain premier gifts for your character  For Customer Service Help: Email: help.avatarhd.team@gmail.com FB page: www.facebook.com/avt.teamobi"
F0822929BF27F896306C899B9BF54DF0E09EC9FC985A1E983A4827DF74C726F1,jp.co.kixx.tool.twincalc,"This calculator can display two results (main and sub). The sub value displayed at the top left can be used in the main calculation. You can switch easily between main and sub.  Please forget about the old memory function. This is an evolved form of the memory function.  The two values can be easily compared. There is no more need to write them down.  Two special keys. 1. [A/B] key : Switch between main and sub 2. [A],[B] key : Use sub value  The calculation history can be displayed in the blank space, and it can also be copied to the clipboard (long press on the history field). The button and background colors are also customizable.  Please use it for simple calculations in every day life."
39C1A87DFE25E2CE2F5CE1C37B8654E8877DCE000B6FDC3F5E432C05A2080CF3,com.herocraft.game.catchthecandy,"We all love candy right?   So does this cute little creature, but it's always tantalisingly out of reach for him.    You'll need to use his extendible grappling tail to catch the candy, but it's not always as easy as it looks. Push and pull obstacles, balance on unsteady logs, cut the ropes, climb flag poles and grip onto almost anything to work your way across the level and grab that candy!    Based on the hit Flash game, Catch the Candy features 98 levels plus a whopping 40 achievements to unlock.  Each set of levels have unique properties to vary the gameplay, from mechanical gears and cogs in the industrial levels, to treacherous water in the tropics levels and even some recreational action in the sports levels, even this creature needs a break from eating candy to play outside now and then!    With colorful graphics and catchy music kids and grown-ups will love this charming physics-based puzzler.   So what are you waiting for? Catch the Candy!   Game features:  •  98 Levels set across a variety of different worlds •  Unique physics-based gameplay •  Colourful cartoon graphics •  Hidden 'Easter Eggs' to uncover •  Based on the hit Flash game   FOLLOW US: http://twitter.com/herocraft WATCH US: http://youtube.com/herocraft LIKE US: http://www.facebook.com/herocraft.games"
BA87DCE7C6230005AD4D4F9F85B9228F52ED785035FF3D4CC13BF087AC96E22E,com.noodlecake.ssg,"""Super Stickman Golf is my new Angry Birds!"" -MTV  ""One of my favorite games of all-time!"" -Toucharcade   ""It's is a total winner. Once you play it you’ll be hooked."" -Slapapp   ""A smash hit physics-based puzzle game with a golf mechanic"" -Appadvice   The mobile gaming sensation is now available for android!  Get it now while it's FREE!    Super Stickman Golf is no ordinary game.. it's actually an award winning physics puzzler!  Swing your way through over 280 unique holes.  Use all your special abilities to help you par the courses including sticky balls, ice balls, air brakes, and nitro balls!  Have you ever wanted to stick your shots on walls and ceilings?  Have you ever wanted to freeze those pesky water hazards?  Ever wanted to stop your shot in mid-air? Well now you can..  Features: - 7 unlockable super clubs!   - Over 280 unique holes! - OpenFeint online leaderboards.   - Amazing HD graphics  - Integrated OpenFeint Achievements. - New crazy obstacles.  Conveyor belts anyone?? - 8-bit chiptune game soundtrack!   At Noodlecake Studios we focus on making fun games that actually don't suck.  If you appreciate what we do and like our game, please give our game a positive review as we really do appreciate it.  Follow us on twitter: @noodlecakegames  Thank you!"
7696BCA257A0491FE65998EB578561A963F97E894A4E5311CF46D32F08679558,im.maya.legendaryheroes,"Every War has its Heroes … Some Heroes become mobile legends.  The greatest battle of all time has begun.  Heroes from all universes are invited to show their power and prove which is the best team.  YouTube channel: http://www.youtube.com/LegendaryHeroesGame  MOBA , ACTION REAL-TIME STRATEGY For the first time on Android, experience an Action Real-Time Strategy(Action RTS) game. If you enjoy MOBA games, you will love Legendary Heroes and the squad of mobile legends!  INTENSE ACTION AND TOUCH CONTROLS Quick and intense matches with touch controls tailored for Android MOBA experience.  HEROES WITH UNIQUE SPECIAL POWERS 4 unique special abilities per character.  KEEP PROGRESS ACROSS MATCHES Keep the leveling the progress of each Hero across matches and develop as many of them as you want.  HOURS OF GAME PLAY IN CAMPAIGN MODE 40 maps providing unique MOBA challenges for all players - beginners or mobile legends.   PLAY FOR FREE!  ★★★★★★★★★★★★★★★★★★★★★★★ Access our site for detailed heroes information, getting started guide, etc: http://bit.ly/legendary-site ★★★★★★★★★★★★★★★★★★★★★★★  FOLLOW US  Website: http://bit.ly/legendary-site  Facebook: http://bit.ly/legendary-facebook  Twitter: http://bit.ly/legendary-twitter  For support, please contact: legendary@solarismobile.co"
409F8749EA8B9D986F2ACB6BFEED9CFBE99AACA56AAEAD9B8C38C9C09462FB55,com.roamingsoft.manager,"WiFi Connection Manager is a Wi-Fi scanner, manager and connector on android.  Help us with the translation project on http://crowdin.net/project/wifi-connection-manager  1. Support AP (Access Points) SSID with special characters, such as Chinese, Japanese, Korean, Greeks, Russian, Arabic, Portuguese, UNICODE and so on.  2. Fix device Wi-Fi problems.  3. Instant connect. Once searched, once start connecting. Way faster than the system build-in Wi-Fi scanner.  4. Static IP settings support. Auto switch between different AP.  5. Switch between available networks, solving the network conflict problem.  6. Add/Connect to certain hidden SSID network (depends on device and network conditions).  7. Manual add network, with special support for EAP/LEAP encrypted network.  8. Detailed network information, network bandwidth, channel and network type.  9. Auto detect Web Authentication.  10. Backup/Restore saved networks.  11. Add/Share Wi-Fi network with QR code.  12. Arrange network connecting priority.  13. WPS (Wi-Fi Protected Setup) support for Android 4.0 or above devices.  14. Automatical switch between saved networks when signal is not ideal.  15. Wi-Fi tether (Wi-Fi Hotspot) support.  About the required permissions:   Camera is for adding Wi-Fi network via QR code.   Phone and Internet is for the AdMob plug-in made by Google.   Storage is for backup and restore saved network."
04374F0AEC143448E2E17138B2F6ADD68A182992A4BC1651EA4EE7AC37A9A797,com.roamingsoft.manager,"WiFi Connection Manager is a Wi-Fi scanner, manager and connector on android.  Help us with the translation project on http://crowdin.net/project/wifi-connection-manager  1. Support AP (Access Points) SSID with special characters, such as Chinese, Japanese, Korean, Greeks, Russian, Arabic, Portuguese, UNICODE and so on.  2. Fix device Wi-Fi problems.  3. Instant connect. Once searched, once start connecting. Way faster than the system build-in Wi-Fi scanner.  4. Static IP settings support. Auto switch between different AP.  5. Switch between available networks, solving the network conflict problem.  6. Add/Connect to certain hidden SSID network (depends on device and network conditions).  7. Manual add network, with special support for EAP/LEAP encrypted network.  8. Detailed network information, network bandwidth, channel and network type.  9. Auto detect Web Authentication.  10. Backup/Restore saved networks.  11. Add/Share Wi-Fi network with QR code.  12. Arrange network connecting priority.  13. WPS (Wi-Fi Protected Setup) support for Android 4.0 or above devices.  14. Automatical switch between saved networks when signal is not ideal.  15. Wi-Fi tether (Wi-Fi Hotspot) support.  About the required permissions:   Camera is for adding Wi-Fi network via QR code.   Phone and Internet is for the AdMob plug-in made by Google.   Storage is for backup and restore saved network."
037A12A310EC71EEA28127C69E0FCA0D2ECB226C46136066ADC60D3FA375ABE6,com.TeaM.Avatar,"You are welcome to experience AVATAR 2, the legendary and sought-after mobile farming game in Vietnam.   As well as growing plants and vegetables, you are also able to sell  home grown produce to your neighbors and friends. This game provides you with a special haven where your plants are evergreen and adorable domestic animals are raised.   Joining with us to make more great friends, upgrade your character with contemporary and ethereal clothing items.   Download game today to have a whale of a time with your buddies.   AVATAR 2 FEATURES:  - Grow plants and freely adjust or innovate your farmstead.  - Sell plants and fresh produce to neighbors and friends via your own supermarket  - Socialize and add more friends from all over the country - Take part in amusing activities like fishing, solving mazes and memory mini-games - Complete missions to obtain premier gifts for your character  For Customer Service Help: Email: help.avatarhd.team@gmail.com FB page: www.facebook.com/avt.teamobi"
15FCA80F6965DA7EDFBD71CBF95DE2FFC7CF2F0C1A7CF7AEE965A1B1615FC25C,com.outfit7.talkinggingerfree,"Say hello to a world of fun with Talking Ginger, the perfect playtime friend!  Ginger loves to play fun games with friends! Brush your friend’s teeth, play with the bubbles and have fun popping them to unlock jigsaw pieces. Your friend needs you to help complete all of his funny jigsaw puzzles.  Interact with Ginger! You can pet, tickle and talk to your funny friend. Turn on your microphone and say hello to Ginger. This cat loves to chat, he’ll repeat anything you say back to you in his own voice for fun!  Take care of your friend before bed and look after his needs to unlock new puzzles! Make fun memories and enjoy classic tamagotchi features: - Play with your tamagotchi friend to hear his cute laugh - Say hello and the cat will talk back to you! - Shower him, brush his teeth and take care of his fur - Pop toothpaste bubbles, roll down the toilet paper and play the jigsaw puzzle game - Collect jigsaw puzzles from your friend’s funny dreams  Players who love tamagotchi games, pet games and dress up games will love Talking Ginger, too!  This app is PRIVO certified. The PRIVO safe harbor seal indicates Outfit7 has established COPPA compliant privacy practices to protect your child’s personal information. Our apps do not allow younger children to share their information.  This app contains: - Promotion of Outfit7's products and contextual advertising - Links that direct customers to our websites and other Outfit7 apps - Personalization of content to entice users to play the app again - Watching videos of Outfit7's animated characters via YouTube integration - The option to make in-app purchases   Terms of use: https://talkingtomandfriends.com/eula/en/ EEA privacy policy: https://talkingtomandfriends.com/eea/en/ US privacy policy: https://talkingtomandfriends.com/privacy/en/ Brazil privacy policy: https://talkingtomandfriends.com/privacy-brazil/en/ Rest of the world privacy policy: https://talkingtomandfriends.com/privacy/en/ Customer support: support@outfit7.com"
084ED28892E962726ADA46E3628F4E621C2D62CF5FA989BC348254B876DCDF08,com.xinmei365.font,"Download HiFont and personalize your phone with stylish wallpapers and the Font Installer on Android for FREE!   HiFont: Make Phones different!  Choose from a plethora of handpicked font styles, including cute, dark, comic, galaxy, love, pink, sexy, colorful, clean, and candy styles. HiFont is compatible with all font programs on your phone. Preview fonts in HiFont before installation. If you discover a font you adore, own it by clicking the DOWNLOAD button. In case of installation issues, retry or restart the app. The app ensures compatibility, and all fonts are visually appealing.  Our commitment is to provide you with the most popular fonts! Introducing UNIQUE COLORED FONTS! Each colored font is meticulously crafted for a specific theme, expanding the beauty of your font into a new dimension. We create Samsung fonts for Samsung enthusiasts, guaranteeing error-free fonts that enhance your mood and bring daily happiness.  Wallpapers • Find various background, cute, anime, neon, sports wallpapers updated weekly • Get full HD wallpapers and Live wallpapers.  • See our full catalouge of quality live wallpapers catered to all tastes and ages  Fonts ·Personalize your phone with a diverse collection of fonts available for download for free.  ·Easily change your system font to express your style – be it love, sweetness, colors, or anything you fancy.  ·Try Fonts with over 50 languages  Why HiFont？ ·Support for Galaxy S7, S8, S9, Note, Note II without Root to change fonts, no need to reboot! (Note: Samsung may limit certain fonts, and rooting might be required for full access.) · Support for HTC, Motorola, Lenovo, Huawei, Nokia, and other phones to change fonts (Root needed). ·Flipfont changer system support. ·Ability to use your custom fonts. ·Easily adjust font size. ·Support for fonts in Korean, Japanese, Arabic, Russian, French, Spanish, Vietnamese, Myanmar, and more. ·Colored font added!!! (For Android 4.4 and higher devices only) ·New fonts and wallpapers released weekly.  Download now and explore more posiibilities!  Contact us if you have any ideas above these! We love creativities! Email: john.papassa@gmail.com"
86D43E5FF07197BC715B5D4CEAE1D565BE9CB5D63151935EAB83A2D0E0BB022D,vStudio.Android.Camera360,"Downloaded by over 1 billion people from around the world!  A camera app that lets you be who you really want to be! Celebrities around the world are using, an essential for selfies.  20 years of devotion to photography technologies, offering you the greatest decorating experience.   <>  [Smooth skin] Transform your skin to smooth and super soft. Say goodbye to your old self! [Getting small face] As great as the works by a Professional beauty doctor. 21 micro adjustment, no trace of PS.  [Shape up your face and body] Shape up wherever you like, however you want! You can protect the parts you don't want to edit. Becoming beautiful can be so easy.  [One touch beauty] One tap and your photo becomes something totally different! Forget about troubles. A one touch can really transform you into something so cool.  [Magic sky] Say goodbye to cloudy sky. Paint the color of sky with your own style. Anime sky, dreamy sky, however you like! [Make your own style] Edit your photo like a painting! Use ""great artist"" filter and anybody can be an artist. [Anime effect] Try cartoon filter and make a photo nobody else can do! [Be the film star] From cinematic, B&W to color, anything you ask is here. Try our movie filters and be who you wanted to be.  <> [High quality filter] 300+ filters! We have all you want, from retro, black and white, HDR, lomo, to Hong Kong style! [Natural Makeup] Including main and sub, there are over 30 makeup filters! Customize your favorite style and color just the way you like and make your own! [Cute Sticker] Super kawaii stickers that even move! With smart face recognition, not only face but also your expression will be captured! You can also play interactively! [Short movies]  Take 10s~60s short movies! You can freely change your music and enjoy filter and makeup at the same time  <>  [detailed color expressions] It works really well if you just want to change one color! Make the unique colored photo with DSL.  [Image correctoin] We support both vertical and horizontal correction. Suitable also when you want to edit photos of buldings! Try it to make vertical and balanced photos. [Color settings] 13 basic parameters including saturation level, exposure, highlight, shade, layers, color temperature, hue, etc. [Mix filters] Over 300 filters can be used partially for photos. Use your imagination.   【Camera360 Service Statement】   1. VIP Subscription Notice：  https://www.camera360.com/iap_subscription_en.html    2. Privacy Policy:  https://www.camera360.com/privacy.html    3. Terms of Use:  https://www.camera360.com/disclaimer.html    【Contact Us】  ●Email us at:  support@pinguo.us  ●Follow us on:  Facebook: https://www.facebook.com/camera360official  Twitter: https://twitter.com/Camera360  Instagram: Camera360_Official"
E9D96EE6598B6CD18932F2B1C0FAC63723F6EE2D53C93C895EA24761D8C001B0,com.shootbubble.bubbledexlue,"This is the most classic and amazing shooting bubble buster game. This deluxe version is the only one that contains both Puzzle Mode & Arcade Mode.   Make combinations of 3 or more bubbles to make them burst. Clear all the bubbles to level up.  How to play - Don't use the arrows on the bottom, just tap on the game board where you specifically want the ball. Click the menu key to select levels and other options. There is no witch craft in this bubble shooter game, just stick to the game with patience.  Game Features: 1. Puzzle Mode - 300 fun levels of saga puzzles of bubble shoot 2. Arcade Mode - The bubbles will go down gradually so you need to shoot quickly to avoid death 3. Game Center - You will get 10 points for each blast of bubbles and can submit the high score to global leader board.  Notes: The first 100 levels of the puzzle mode are derived from frozen bubble and the remaining levels are self-created."
5D9652FCD725B529346A60F98AFC17AA1AD362CE7C8C672CED425764EB0F7A2F,com.quvideo.xiaoying,"VivaVideo is a <b>Easy-to-use Video Editor</b> and <b>Pro Video Maker</b> for creating mind-blowing videos! Our video editing app includes all the tools you need to edit videos and add eye-catching transitions.  With powerful features like AI effects, keyframe editing, and curve speed adjustments, both amateurs and pros can make videos that stand out. Download VivaVideo and take your video editing to the next level!   <b>Cool Video Editor App</b> - Create incredible videos with our all-in-one video editing app. - Enjoy high-quality video themes with after effects and smooth transitions. - Video editor app with stylish themes to create amazing vlog. - Easily add photos to make 10 seconds cool-short music video.  <b>Pro Video Editing App</b> - Edit videos with advanced keyframe and Picture-in-Picture feature. - Support one-click black frame deletion function. - Supports 0.1 - 10x video speed change. - Arbitrarily crop and rotate the video area. - One-tap to adjust the screen height. - Added volume keyframe adjustment. - One-tap to translate all subtitles.  <b>Video Maker with Music</b> - Powerful video maker with photos and most up-to-date music. - Free Tik Tok video maker with songs and lyrics. Use VivaVideo to make trendy short videos. - Professional music video creator with transitions and effects. Make videos from pics with high-quality music easily.  - Add free featured music to video, add sound effects to video. - Add voiceover to video, record your own voice and create your own custom videos.  <b>Video Cutter & Editor</b> - Cut video / Merge video / Split video in timeline, or multi-split videos into several clips.  - Trim video, edit video with music and photos, merge video with transition effects.  - Crop video without losing quality. Easy-to-use free video cutter and editor for YouTube.  <b>Video Creator</b> - Make video with fantastic transition effects, edit video with music and pic, crop video for instagram. Get inspired by amazing materials and get creative with your masterpiece. - Combine videos clips to make one video, helps you create video with ease.  <b>Change Video & Photo Background</b> - Automatically recognize people and add custom backgrounds. - Create blur background for your videos and photos - pro video background editor. - Remove background from image.  <b>Text & Fonts</b> - Support translation, one-click translation of all subtitles. - Add text Animation to images or videos. - Add subtitles on video, add various fonts for text editing. - Add multiple texts to videos and photos, providing massive editing effects.  <b>Effects & Filters</b> - Professional video effects such as Glitch effect, Transition effects ect. - Add movie style video filters to video. - Amazing video editing effects: VHS effects, FX effects. Cool video editing app & PRO video editor with effects & filters.  <b>Save & Share</b> - Export video/movie in 720p, Full HD 1080p and 4K. FREE GIF maker and video editor with all features. - Export GIFs with transparent background. - Added RAW format support - Save videos to your phone or share to YouTube, Instagram, Tik Tok.  VivaVideo is a free video editing app and photo video maker with music. It’s also a easy to use movie maker and video editor for YouTube, Instagram, Tik Tok. With VivaVideo, you can easily cut video, merge video, edit video with music, edit video for youtube, add sticker to video, add text to video, make video from pics with song, etc.   # About subscription - Subscriptions are billed monthly or annually at the rate selected depending on the subscription plan.  - Your subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. - Your account will be charged for renewal within 24-hours prior to the end of the current period."
F10206886DCD634C0A3BB770B7D79053700316F036207AE8ABB6159D34D7C1C9,com.ea.games.nfs13_na,"Google Play Special Offer - Get over 80% off for a limited time only!   “The graphics are absolutely awesome” (Eurogamer.es)  “It pushes the mobile platform to its utmost limits and doesn’t even break a sweat” (Capsule Computers)  **GAME ALERT** Play The Simpsons™: Tapped Out. THIS GAME IS LIFE-RUININGLY FUN! Create your own living, breathing Springfield for free! http://bit.ly/YynjyU  Buckle up, hit the gas and hold on tight; you’re in for the ride of your life. Outrun cops, outsmart rivals – and outdrive your friends – in the most dangerous Need for Speed yet. Do you dare to be the Most Wanted?   **Need for Speed Most Wanted is an immersive, high-quality game. Please note that it requires a 550MB+ download and roughly 1,900MB+ free space on your device. To speed things up, we recommend connecting to WiFi.**  MAKE TROUBLE, GET WANTED Evade a relentless police force while you clash with street racers. Race and chase hot cars like the SRT Viper GTS, Porsche 911 Carrera S, Hummer H1 Alpha, and many more. Feel the intensity of no-brakes-allowed street racing with realistic full-car damage for the first time on mobile.   LEAVE YOUR MARK Log into Origin to check the Wanted List and find out who is the Most Wanted across platforms and among your friends. Then, challenge your friends and prove your racing skills in nonstop competition.   GO FROM ZERO TO MOST WANTED… • Drive and customize over 40 of the world’s most exciting cars • Race the way you want! By popular demand, you can now touch or tilt to steer • Use Mods to enhance your car and get ahead of the pack in style • Experience the action with mind-blowing graphics and intense full-car damage  • Earn Speed Points to unlock new cars • Trick out your phone with an exclusive Most Wanted live wallpaper  Your rivals will do everything they can to stop you from getting to the top – but in this world, there can only be one Most Wanted.  Be the first to know! Get inside EA info on great deals, plus the latest game updates, tips & more… VISIT US: eamobile.com/android FOLLOW US: twitter.com/eamobile LIKE US: facebook.com/eamobile WATCH US: youtube.com/eamobilegames  User Agreement: terms.ea.com Visit https://help.ea.com/ for assistance or inquiries.  EA may retire online features and services after 30 days’ notice posted on www.ea.com/1/service-updates.  Important Consumer Information.  This app: Contains direct links to the Internet; Collects data through third party analytics technology (see Privacy & Cookie Policy for details).  Requires acceptance of EA’s Privacy & Cookie Policy and User Agreement."
1FBE85DF85812BA08AE5CF0D551BBCB38491520085BD7043181521ABEA60AE7C,com.aceviral.angrygranrun,"Take to the streets with ANGRY GRAN RUN!  Our Granny has been locked away in the Angry Asylum by Fred the agent in white, she's plotting her escape, and she needs YOU to guide her through the streets once she's busted out!   Run, jump, dash and slide over and around tons of different and WACKY obstacles in this crazy new endless running game!  THE BOTS ARE HERE! Bash them out the way and grab their coins to clear up the streets once and for all!   Change your look by buying new costumes including 70's hippy gran, wonder gran, zombie gran and even a PENGUIN COSTUME!   Forget the temple, jungles and subway stations - the cities of New York and Rome await you!  Buy and upgrade loads of different power-ups like BULLET-TIME and INVINCIBLE SHIELDS.   Watch out for ALIENS, DINOSAURS and other INSANE stuff!  Angry Gran Run is the best free 3D running game! If you love grandma games then you will love this cool FREE running game!"
D900AD72E6DFDEF71A095699B18FD12AD9DB25B775626C2D32B36BA5720659E2,vStudio.Android.Camera360,"Downloaded by over 1 billion people from around the world!  A camera app that lets you be who you really want to be! Celebrities around the world are using, an essential for selfies.  20 years of devotion to photography technologies, offering you the greatest decorating experience.   <>  [Smooth skin] Transform your skin to smooth and super soft. Say goodbye to your old self! [Getting small face] As great as the works by a Professional beauty doctor. 21 micro adjustment, no trace of PS.  [Shape up your face and body] Shape up wherever you like, however you want! You can protect the parts you don't want to edit. Becoming beautiful can be so easy.  [One touch beauty] One tap and your photo becomes something totally different! Forget about troubles. A one touch can really transform you into something so cool.  [Magic sky] Say goodbye to cloudy sky. Paint the color of sky with your own style. Anime sky, dreamy sky, however you like! [Make your own style] Edit your photo like a painting! Use ""great artist"" filter and anybody can be an artist. [Anime effect] Try cartoon filter and make a photo nobody else can do! [Be the film star] From cinematic, B&W to color, anything you ask is here. Try our movie filters and be who you wanted to be.  <> [High quality filter] 300+ filters! We have all you want, from retro, black and white, HDR, lomo, to Hong Kong style! [Natural Makeup] Including main and sub, there are over 30 makeup filters! Customize your favorite style and color just the way you like and make your own! [Cute Sticker] Super kawaii stickers that even move! With smart face recognition, not only face but also your expression will be captured! You can also play interactively! [Short movies]  Take 10s~60s short movies! You can freely change your music and enjoy filter and makeup at the same time  <>  [detailed color expressions] It works really well if you just want to change one color! Make the unique colored photo with DSL.  [Image correctoin] We support both vertical and horizontal correction. Suitable also when you want to edit photos of buldings! Try it to make vertical and balanced photos. [Color settings] 13 basic parameters including saturation level, exposure, highlight, shade, layers, color temperature, hue, etc. [Mix filters] Over 300 filters can be used partially for photos. Use your imagination.   【Camera360 Service Statement】   1. VIP Subscription Notice：  https://www.camera360.com/iap_subscription_en.html    2. Privacy Policy:  https://www.camera360.com/privacy.html    3. Terms of Use:  https://www.camera360.com/disclaimer.html    【Contact Us】  ●Email us at:  support@pinguo.us  ●Follow us on:  Facebook: https://www.facebook.com/camera360official  Twitter: https://twitter.com/Camera360  Instagram: Camera360_Official"
5B9127CBF99D42796E137E7635F6AC8E79283D6CE325AB7CE9C5459014DF7F1D,com.qnb,"With QNB Explorer, QNB First member will discover a world of enticing privileges available for your recognition & enjoyment.  You will easily access the QNB First Global Recognition services, our international branches, and our unique QNB First Lifestyle Privileges, offering you banking and “beyond banking” privileges to help you benefit from exclusive offers, special discounts, and upgrades through more than 200 local and international partners including 5 star hotels, top restaurants, high end retail stores, automobiles, spas…etc. QNB Explorer truly gives you great value for all your lifestyle expenditures. QNB Explorer Features: - Easy access from your mobile device - GPS locator to help you locate partners worldwide  - Global Recognition services - International branches - QNB First Lifestyle Privileges"
